SENTENCE_ID	RELATION_ID	SENTENCE	ARGUMENT_1	ARGUMENT_1_CATEGORY	RELATION	PREDICTED_RELATION	ARGUMENT_2	ARGUMENT_2_CATEGORY
12	226	o banco digital alemão n26 já está presente em 26 países da comunidade_europeia e anunciou há um mês a decisão de se expandir para os eua e , em seguida , o brasil .	comunidade_europeia	ORG	none		brasil	ORG
32	227	o banco digital alemão n26 já está presente em 26 países da comunidade_europeia e anunciou há um mês a decisão de se expandir para os eua e , em seguida , o brasil .	brasil	ORG	none		eua	PLC
9	228	a rodada foi liderada pela kaszek_ventures , investidora do nubank , e ribbit_capital , que investiu no guiabolso .	nubank	ORG	investidora do	investidora do	kaszek_ventures	PER
9	229	a rodada foi liderada pela kaszek_ventures , investidora do nubank , e ribbit_capital , que investiu no guiabolso .	nubank	ORG	none		ribbit_capital	PER
9	230	a rodada foi liderada pela kaszek_ventures , investidora do nubank , e ribbit_capital , que investiu no guiabolso .	nubank	ORG	none	investiu	guiabolso	PLC
1	231	a slc_agrícola , uma das maiores produtoras agrícolas brasileiras , lançou , nesta quarta-feira ( 3 ) , o agro exponencial , seu programa de conexão com startups , tendo a consultoria innoscience como responsável na gestão do mesmo .	slc_agrícola	ORG	none		innoscience	ORG
12	232	além disso , a aceleradora trabalha junto com grandes empresas como o hospital_einstein , o banco_do_brasil e a bandeira de cartões de crédito elo .	hospital_einstein	ORG	none		banco_do_brasil	ORG
7	233	no início do ano , representantes do n26 anunciaram expansão para os estados_unidos , ainda no primeiro semestre de 2019 , e , posteriormente , para o brasil .	n26	ORG	anunciaram expansão para os	anunciaram expansão	estados_unidos	PLC
7	234	no início do ano , representantes do n26 anunciaram expansão para os estados_unidos , ainda no primeiro semestre de 2019 , e , posteriormente , para o brasil .	n26	ORG	none		brasil	PLC
11	235	em conversa com o infomoney , eduardo_prota , gerente geral do n26 no brasil , foi mais preciso : a fintech chega por aqui ainda neste ano .	n26	ORG	none	gerente geral do	infomoney	PER
11	236	em conversa com o infomoney , eduardo_prota , gerente geral do n26 no brasil , foi mais preciso : a fintech chega por aqui ainda neste ano .	n26	ORG	gerente geral do	gerente geral do	eduardo_prota	PER
11	237	em conversa com o infomoney , eduardo_prota , gerente geral do n26 no brasil , foi mais preciso : a fintech chega por aqui ainda neste ano .	n26	ORG	em	geral do	brasil	PLC
10	238	entre outros tempos , ele fundou a empresa de caronas tripda e já trabalhou na cielo , liderando a plataforma aberta de inovação da gigante de pagamentos .	tripda	ORG	none	trabalhou na	cielo	ORG
32	239	além dos saques na europa e pagamentos de títulos , oferece a possibilidade de realizar retiradas em caixas eletrônicos ao redor do mundo sem taxas extras e um pacote de seguro da allianz incluso .	allianz	ORG	none	um pacote de seguro	europa	PLC
3	240	a fintech brasileira pagbrasil , que oferece processamento de pagamentos online no brasil para comerciantes nacionais e internacionais .	pagbrasil	ORG	que oferece processamento de pagamentos online no	oferece processamento de pagamentos online	brasil	PLC
1	241	a pagbrasil nasceu em 2010 , fruto da parceria entre o brasileiro alex_hoffmann e o alemão ralf_germer .	pagbrasil	ORG	none	da parceria	alex_hoffmann	PER
1	242	a pagbrasil nasceu em 2010 , fruto da parceria entre o brasileiro alex_hoffmann e o alemão ralf_germer .	pagbrasil	ORG	fruto da parceria entre o brasileiro	da	ralf_germer	PER
3	243	a reportagem da bloomberg mostra o caso de trevor_scherman , fazendeiro que adotou o sistema da startup canadense farmer ’ s_edge , que oferece dados sobre o solo , direção e velocidade do vento , temperatura do ar e da região de crescimento das sementes e umidade do ar .	bloomberg	ORG	mostra o caso de	mostra de	trevor_scherman	PER
3	244	a reportagem da bloomberg mostra o caso de trevor_scherman , fazendeiro que adotou o sistema da startup canadense farmer ’ s_edge , que oferece dados sobre o solo , direção e velocidade do vento , temperatura do ar e da região de crescimento das sementes e umidade do ar .	bloomberg	ORG	none	da startup canadense	farmer ’ s_edge	ORG
18	245	a reportagem da bloomberg mostra o caso de trevor_scherman , fazendeiro que adotou o sistema da startup canadense farmer ’ s_edge , que oferece dados sobre o solo , direção e velocidade do vento , temperatura do ar e da região de crescimento das sementes e umidade do ar .	farmer ’ s_edge	ORG	fazendeiro que adotou o sistema da startup canadense	de da startup canadense	trevor_scherman	PER
18	246	todas apresentaram soluções para um time de 12 jurados , e três foram premiadas com r $ _3_mil : a dioxd , que oferece um tratamento de sementes para aumentar a produção agrícola , feito com dióxido de carbono ; a hidromaps , que usa inteligência artificial para detectar pontos de perfuração de novos poços artesianos ; e a lebenlog ( transpork ) , cuja proposta é monitorar o stress de suínos usando uma plataforma digital .	dioxd	ORG	none		hidromaps	ORG
18	247	todas apresentaram soluções para um time de 12 jurados , e três foram premiadas com r $ _3_mil : a dioxd , que oferece um tratamento de sementes para aumentar a produção agrícola , feito com dióxido de carbono ; a hidromaps , que usa inteligência artificial para detectar pontos de perfuração de novos poços artesianos ; e a lebenlog ( transpork ) , cuja proposta é monitorar o stress de suínos usando uma plataforma digital .	dioxd	ORG	none		lebenlog	ORG
38	248	todas apresentaram soluções para um time de 12 jurados , e três foram premiadas com r $ _3_mil : a dioxd , que oferece um tratamento de sementes para aumentar a produção agrícola , feito com dióxido de carbono ; a hidromaps , que usa inteligência artificial para detectar pontos de perfuração de novos poços artesianos ; e a lebenlog ( transpork ) , cuja proposta é monitorar o stress de suínos usando uma plataforma digital .	hidromaps	ORG	none		lebenlog	ORG
7	249	a rede de franquias de pagamentos eletrônicos acqio , em parceria com a bandeira elo e a cateno , especializada em soluções de meios de pagamento , lança o cartão pré-pago acqio para franqueados responsáveis pelas vendas de suas maquininhas .	acqio	ORG	em parceria com a bandeira	em parceria com	elo	ORG
7	250	a rede de franquias de pagamentos eletrônicos acqio , em parceria com a bandeira elo e a cateno , especializada em soluções de meios de pagamento , lança o cartão pré-pago acqio para franqueados responsáveis pelas vendas de suas maquininhas .	acqio	ORG	em parceria com	em parceria com cartão	cateno	ORG
14	251	a rede de franquias de pagamentos eletrônicos acqio , em parceria com a bandeira elo e a cateno , especializada em soluções de meios de pagamento , lança o cartão pré-pago acqio para franqueados responsáveis pelas vendas de suas maquininhas .	elo	ORG	none	em parceria com	cateno	ORG
3	252	segundo pesquisa da endeavor ( rganizaçã o de apoio ao empreendedorismo e empreendedores ) , que atua em todo o brasil , a cidade de são_josé_dos_campos é a mais inovadora do país .	endeavor	ORG	atua em todo o	atua em	brasil	PLC
3	253	segundo pesquisa da endeavor ( rganizaçã o de apoio ao empreendedorismo e empreendedores ) , que atua em todo o brasil , a cidade de são_josé_dos_campos é a mais inovadora do país .	endeavor	ORG	none	cidade	são_josé_dos_campos	PLC
4	254	em 2018 , a vivo , ericsson e a raízen firmaram uma parceria para desenvolver soluções de conectividade no campo .	vivo	ORG	none		ericsson	ORG
4	255	em 2018 , a vivo , ericsson e a raízen firmaram uma parceria para desenvolver soluções de conectividade no campo .	vivo	ORG	none		raízen	ORG
6	256	em 2018 , a vivo , ericsson e a raízen firmaram uma parceria para desenvolver soluções de conectividade no campo .	ericsson	ORG	none		raízen	ORG
34	257	o movimento é mais um capítulo da guerra das maquininhas , jargão do mercado para a crescente agressividade no mercado de adquirência de cartões , que deu uma guinada na semana passada após a rede , do itaú_unibanco , ter anunciado que zerou as taxas para antecipação de recebíveis de lojistas .	rede	ORG	de	do	itaú_unibanco	ORG
19	258	a ideia de oferecer serviços financeiros para o mercado de beleza e bem estar segue a mesma lógica do ifood , empresa de delivery de comida da movile , que também oferece sistemas de gestão e novos meios de pagamentos para os restaurantes .	ifood	ORG	empresa de delivery de comida da	de	movile	ORG
7	259	para oferecer os serviços financeiros , a avec faz parcerias com outras empresas , que desenvolvem as ferramentas desejadas , como zoop e vtex .	avec	ORG	faz parcerias com outras empresas		zoop	ORG
33	260	a startup paulista começou seus trabalhos há pouco mais de 2_anos , e agora , com um produto saas ( softwar e as a service ) sólido e implementado em grandes clientes como : coca-cola , nestlé e siemens , a incentivar.i o considera o momento ideal para disponibilizar seu produto de incentivo para pequenas e médias empresas .	coca-cola	ORG	none		nestlé	ORG
33	261	a startup paulista começou seus trabalhos há pouco mais de 2_anos , e agora , com um produto saas ( softwar e as a service ) sólido e implementado em grandes clientes como : coca-cola , nestlé e siemens , a incentivar.i o considera o momento ideal para disponibilizar seu produto de incentivo para pequenas e médias empresas .	coca-cola	ORG	none		siemens	ORG
33	262	a startup paulista começou seus trabalhos há pouco mais de 2_anos , e agora , com um produto saas ( softwar e as a service ) sólido e implementado em grandes clientes como : coca-cola , nestlé e siemens , a incentivar.i o considera o momento ideal para disponibilizar seu produto de incentivo para pequenas e médias empresas .	coca-cola	ORG	none		incentivar.i	ORG
35	263	a startup paulista começou seus trabalhos há pouco mais de 2_anos , e agora , com um produto saas ( softwar e as a service ) sólido e implementado em grandes clientes como : coca-cola , nestlé e siemens , a incentivar.i o considera o momento ideal para disponibilizar seu produto de incentivo para pequenas e médias empresas .	nestlé	ORG	none		siemens	ORG
35	264	a startup paulista começou seus trabalhos há pouco mais de 2_anos , e agora , com um produto saas ( softwar e as a service ) sólido e implementado em grandes clientes como : coca-cola , nestlé e siemens , a incentivar.i o considera o momento ideal para disponibilizar seu produto de incentivo para pequenas e médias empresas .	nestlé	ORG	none		incentivar.i	ORG
37	265	a startup paulista começou seus trabalhos há pouco mais de 2_anos , e agora , com um produto saas ( softwar e as a service ) sólido e implementado em grandes clientes como : coca-cola , nestlé e siemens , a incentivar.i o considera o momento ideal para disponibilizar seu produto de incentivo para pequenas e médias empresas .	siemens	ORG	none		incentivar.i	ORG
16	266	em entrevista ao veículo , o responsável pelo estudo , que já que foi economista-chefe da febraban , disse que em 2014 o bradesco , o itaú , o santander , o banco_do_brasil e a caixa_econômica_federal eram responsáveis por 77,3_ % de todas as operações financeiras realizadas no brasil .	febraban	ORG	none	economista-chefe em 2014	bradesco	ORG
16	267	em entrevista ao veículo , o responsável pelo estudo , que já que foi economista-chefe da febraban , disse que em 2014 o bradesco , o itaú , o santander , o banco_do_brasil e a caixa_econômica_federal eram responsáveis por 77,3_ % de todas as operações financeiras realizadas no brasil .	febraban	ORG	none	economista-chefe da em	itaú	ORG
16	268	em entrevista ao veículo , o responsável pelo estudo , que já que foi economista-chefe da febraban , disse que em 2014 o bradesco , o itaú , o santander , o banco_do_brasil e a caixa_econômica_federal eram responsáveis por 77,3_ % de todas as operações financeiras realizadas no brasil .	febraban	ORG	none	economista-chefe da	santander	ORG
16	269	em entrevista ao veículo , o responsável pelo estudo , que já que foi economista-chefe da febraban , disse que em 2014 o bradesco , o itaú , o santander , o banco_do_brasil e a caixa_econômica_federal eram responsáveis por 77,3_ % de todas as operações financeiras realizadas no brasil .	febraban	ORG	none	economista-chefe da	banco_do_brasil	ORG
16	270	em entrevista ao veículo , o responsável pelo estudo , que já que foi economista-chefe da febraban , disse que em 2014 o bradesco , o itaú , o santander , o banco_do_brasil e a caixa_econômica_federal eram responsáveis por 77,3_ % de todas as operações financeiras realizadas no brasil .	febraban	ORG	none	economista-chefe da	caixa_econômica_federal	ORG
16	271	em entrevista ao veículo , o responsável pelo estudo , que já que foi economista-chefe da febraban , disse que em 2014 o bradesco , o itaú , o santander , o banco_do_brasil e a caixa_econômica_federal eram responsáveis por 77,3_ % de todas as operações financeiras realizadas no brasil .	febraban	ORG	none	economista-chefe da	brasil	PLC
23	272	em entrevista ao veículo , o responsável pelo estudo , que já que foi economista-chefe da febraban , disse que em 2014 o bradesco , o itaú , o santander , o banco_do_brasil e a caixa_econômica_federal eram responsáveis por 77,3_ % de todas as operações financeiras realizadas no brasil .	bradesco	ORG	none	em	itaú	ORG
23	273	em entrevista ao veículo , o responsável pelo estudo , que já que foi economista-chefe da febraban , disse que em 2014 o bradesco , o itaú , o santander , o banco_do_brasil e a caixa_econômica_federal eram responsáveis por 77,3_ % de todas as operações financeiras realizadas no brasil .	bradesco	ORG	none	o	santander	ORG
23	274	em entrevista ao veículo , o responsável pelo estudo , que já que foi economista-chefe da febraban , disse que em 2014 o bradesco , o itaú , o santander , o banco_do_brasil e a caixa_econômica_federal eram responsáveis por 77,3_ % de todas as operações financeiras realizadas no brasil .	bradesco	ORG	none	em	banco_do_brasil	ORG
23	275	em entrevista ao veículo , o responsável pelo estudo , que já que foi economista-chefe da febraban , disse que em 2014 o bradesco , o itaú , o santander , o banco_do_brasil e a caixa_econômica_federal eram responsáveis por 77,3_ % de todas as operações financeiras realizadas no brasil .	bradesco	ORG	none	em	caixa_econômica_federal	ORG
23	276	em entrevista ao veículo , o responsável pelo estudo , que já que foi economista-chefe da febraban , disse que em 2014 o bradesco , o itaú , o santander , o banco_do_brasil e a caixa_econômica_federal eram responsáveis por 77,3_ % de todas as operações financeiras realizadas no brasil .	bradesco	ORG	none	em	brasil	PLC
26	277	em entrevista ao veículo , o responsável pelo estudo , que já que foi economista-chefe da febraban , disse que em 2014 o bradesco , o itaú , o santander , o banco_do_brasil e a caixa_econômica_federal eram responsáveis por 77,3_ % de todas as operações financeiras realizadas no brasil .	itaú	ORG	none		santander	ORG
26	278	em entrevista ao veículo , o responsável pelo estudo , que já que foi economista-chefe da febraban , disse que em 2014 o bradesco , o itaú , o santander , o banco_do_brasil e a caixa_econômica_federal eram responsáveis por 77,3_ % de todas as operações financeiras realizadas no brasil .	itaú	ORG	none		banco_do_brasil	ORG
26	279	em entrevista ao veículo , o responsável pelo estudo , que já que foi economista-chefe da febraban , disse que em 2014 o bradesco , o itaú , o santander , o banco_do_brasil e a caixa_econômica_federal eram responsáveis por 77,3_ % de todas as operações financeiras realizadas no brasil .	itaú	ORG	none		caixa_econômica_federal	ORG
26	280	em entrevista ao veículo , o responsável pelo estudo , que já que foi economista-chefe da febraban , disse que em 2014 o bradesco , o itaú , o santander , o banco_do_brasil e a caixa_econômica_federal eram responsáveis por 77,3_ % de todas as operações financeiras realizadas no brasil .	itaú	ORG	none		brasil	PLC
29	281	em entrevista ao veículo , o responsável pelo estudo , que já que foi economista-chefe da febraban , disse que em 2014 o bradesco , o itaú , o santander , o banco_do_brasil e a caixa_econômica_federal eram responsáveis por 77,3_ % de todas as operações financeiras realizadas no brasil .	santander	ORG	none		banco_do_brasil	ORG
29	282	em entrevista ao veículo , o responsável pelo estudo , que já que foi economista-chefe da febraban , disse que em 2014 o bradesco , o itaú , o santander , o banco_do_brasil e a caixa_econômica_federal eram responsáveis por 77,3_ % de todas as operações financeiras realizadas no brasil .	santander	ORG	none		caixa_econômica_federal	ORG
29	283	em entrevista ao veículo , o responsável pelo estudo , que já que foi economista-chefe da febraban , disse que em 2014 o bradesco , o itaú , o santander , o banco_do_brasil e a caixa_econômica_federal eram responsáveis por 77,3_ % de todas as operações financeiras realizadas no brasil .	santander	ORG	none		brasil	PLC
32	284	em entrevista ao veículo , o responsável pelo estudo , que já que foi economista-chefe da febraban , disse que em 2014 o bradesco , o itaú , o santander , o banco_do_brasil e a caixa_econômica_federal eram responsáveis por 77,3_ % de todas as operações financeiras realizadas no brasil .	banco_do_brasil	ORG	none		caixa_econômica_federal	ORG
32	285	em entrevista ao veículo , o responsável pelo estudo , que já que foi economista-chefe da febraban , disse que em 2014 o bradesco , o itaú , o santander , o banco_do_brasil e a caixa_econômica_federal eram responsáveis por 77,3_ % de todas as operações financeiras realizadas no brasil .	banco_do_brasil	ORG	none		brasil	PLC
35	286	em entrevista ao veículo , o responsável pelo estudo , que já que foi economista-chefe da febraban , disse que em 2014 o bradesco , o itaú , o santander , o banco_do_brasil e a caixa_econômica_federal eram responsáveis por 77,3_ % de todas as operações financeiras realizadas no brasil .	caixa_econômica_federal	ORG	none		brasil	PLC
0	287	bradesco , itaú e santander viram nas pequenas e médias empresas uma válvula de escape para os bilhões de reais que têm disponíveis para empréstimo .	bradesco	ORG	none		itaú	ORG
0	288	bradesco , itaú e santander viram nas pequenas e médias empresas uma válvula de escape para os bilhões de reais que têm disponíveis para empréstimo .	bradesco	ORG	none	itaú	santander	ORG
2	289	bradesco , itaú e santander viram nas pequenas e médias empresas uma válvula de escape para os bilhões de reais que têm disponíveis para empréstimo .	itaú	ORG	none		santander	ORG
13	290	`` n o primeiro momento , o app irá destacar os pagamentos feitos a netflix , ifood , spotify , uber e paypal , os serviços digitais mais usados pelos clientes na plataforma da neon '' , afirma a fintech em nota .	netflix	ORG	none		ifood	ORG
13	291	`` n o primeiro momento , o app irá destacar os pagamentos feitos a netflix , ifood , spotify , uber e paypal , os serviços digitais mais usados pelos clientes na plataforma da neon '' , afirma a fintech em nota .	netflix	ORG	none		spotify	ORG
13	292	`` n o primeiro momento , o app irá destacar os pagamentos feitos a netflix , ifood , spotify , uber e paypal , os serviços digitais mais usados pelos clientes na plataforma da neon '' , afirma a fintech em nota .	netflix	ORG	none		uber	ORG
13	293	`` n o primeiro momento , o app irá destacar os pagamentos feitos a netflix , ifood , spotify , uber e paypal , os serviços digitais mais usados pelos clientes na plataforma da neon '' , afirma a fintech em nota .	netflix	ORG	none		neon ''	ORG
15	294	`` n o primeiro momento , o app irá destacar os pagamentos feitos a netflix , ifood , spotify , uber e paypal , os serviços digitais mais usados pelos clientes na plataforma da neon '' , afirma a fintech em nota .	ifood	ORG	none		spotify	ORG
15	295	`` n o primeiro momento , o app irá destacar os pagamentos feitos a netflix , ifood , spotify , uber e paypal , os serviços digitais mais usados pelos clientes na plataforma da neon '' , afirma a fintech em nota .	ifood	ORG	none		uber	ORG
15	296	`` n o primeiro momento , o app irá destacar os pagamentos feitos a netflix , ifood , spotify , uber e paypal , os serviços digitais mais usados pelos clientes na plataforma da neon '' , afirma a fintech em nota .	ifood	ORG	none		neon ''	ORG
17	297	`` n o primeiro momento , o app irá destacar os pagamentos feitos a netflix , ifood , spotify , uber e paypal , os serviços digitais mais usados pelos clientes na plataforma da neon '' , afirma a fintech em nota .	spotify	ORG	none		uber	ORG
17	298	`` n o primeiro momento , o app irá destacar os pagamentos feitos a netflix , ifood , spotify , uber e paypal , os serviços digitais mais usados pelos clientes na plataforma da neon '' , afirma a fintech em nota .	spotify	ORG	none		neon ''	ORG
19	299	`` n o primeiro momento , o app irá destacar os pagamentos feitos a netflix , ifood , spotify , uber e paypal , os serviços digitais mais usados pelos clientes na plataforma da neon '' , afirma a fintech em nota .	uber	ORG	none		neon ''	ORG
10	300	de acordo com o contrato , é possível que o nubank disponibilize na nuconta os seguintes produtos : recarga de celular , compras no débito pelo cartão virtual e produtos financeiros ( investimentos ) .	nubank	ORG	disponibilize na	disponibilize na	nuconta	PLC
5	301	goldman pretende financiar expansão do nubank na américa_latina .	nubank	ORG	pretende financiar expansão do	pretende financiar expansão	goldman	PER
5	302	goldman pretende financiar expansão do nubank na américa_latina .	nubank	ORG	na	financiar	américa_latina	PLC
8	303	mistura entre fintech e empresa nutricional , a nutrebem atua em 200 escolas , a maior parte em são_paulo e no rio , onde foi fundada .	nutrebem	ORG	em		são_paulo	PLC
8	304	mistura entre fintech e empresa nutricional , a nutrebem atua em 200 escolas , a maior parte em são_paulo e no rio , onde foi fundada .	nutrebem	ORG	em		rio	PLC
15	305	a empresa faturou 20_milhões_de_reais em 2018 e recebeu neste ano aporte de 5_milhões_de_reais do fundo kviv_ventures , de raphael_klein , da família fundadora da casas_bahia .	kviv_ventures	ORG	de	de	raphael_klein	PER
15	306	a empresa faturou 20_milhões_de_reais em 2018 e recebeu neste ano aporte de 5_milhões_de_reais do fundo kviv_ventures , de raphael_klein , da família fundadora da casas_bahia .	kviv_ventures	ORG	none	da família fundadora da	casas_bahia	ORG
24	307	a empresa faturou 20_milhões_de_reais em 2018 e recebeu neste ano aporte de 5_milhões_de_reais do fundo kviv_ventures , de raphael_klein , da família fundadora da casas_bahia .	casas_bahia	ORG	da família fundadora da	da família fundadora da	raphael_klein	PER
10	308	com a aquisição , a companhia busca expandir suas plataformas einstein e customer 360 ; essa foi a maior compra da história da salesforce .	einstein	ORG	essa foi a maior compra da história da	maior compra da	salesforce	ORG
5	309	rappi faz parceria com a visa e anuncia cartão pré-pago no brasil .	visa	ORG	faz parceria com	faz parceria com	rappi	PER
5	310	rappi faz parceria com a visa e anuncia cartão pré-pago no brasil .	visa	ORG	none	anuncia cartão pré-pago	brasil	PLC
11	311	a startup colombiana de entregas rappi fez uma parceria com a visa .	visa	ORG	fez uma parceria com	fez uma parceria com	rappi	PER
7	312	com iniciativas ligadas à tecnologia , o ministério_da_agricultura_ , _pecuária_e_abastecimento planeja consolidar polos tecnológicos no brasil e criar um fórum de inovação agropecuário “ não serão novas estruturas .	ministério_da_agricultura_ , _pecuária_e_abastecimento	ORG	none	planeja consolidar polos tecnológicos	brasil	PLC
4	313	na educação , o ministério planeja inserir , em parceria com o mec , matérias sobre inovação nas universidades .	ministério	ORG	em parceria com o	em parceria com	mec	ORG
8	314	somado a isso , queremos trabalhar com o senai e seus laboratórios e o sebrae como parceiro estratégico para empreendedores ” , explicou frança .	senai	ORG	none		sebrae	ORG
8	315	somado a isso , queremos trabalhar com o senai e seus laboratórios e o sebrae como parceiro estratégico para empreendedores ” , explicou frança .	senai	ORG	none	como parceiro	frança	PER
14	316	somado a isso , queremos trabalhar com o senai e seus laboratórios e o sebrae como parceiro estratégico para empreendedores ” , explicou frança .	sebrae	ORG	none	como parceiro	frança	PER
4	317	por fim , o fórum_de_inovação_agropecuário identificará as demandas de tecnologia em regiões do brasil para levá-las à eventos e conectá-las ao mercado estrangeiro .	fórum_de_inovação_agropecuário	ORG	identificará as demandas de tecnologia em regiões do	identificará as demandas de tecnologia em do	brasil	PLC
9	318	“ com essa iniciativa , planejamos fazer com que a china , por exemplo , tenha um “ match ” com a indústria nacional ” , disse luis .	china	ORG	none		luis	PER
4	319	a expansão internacional da mintech passa por negócios na ásia ( indonésia , filipinas , vietnam e índia ) e , mais recentemente , na américa_latina , começando pelo brasil .	mintech	ORG	passa por negócios na		ásia	PLC
4	320	a expansão internacional da mintech passa por negócios na ásia ( indonésia , filipinas , vietnam e índia ) e , mais recentemente , na américa_latina , começando pelo brasil .	mintech	ORG	none		filipinas	PLC
4	321	a expansão internacional da mintech passa por negócios na ásia ( indonésia , filipinas , vietnam e índia ) e , mais recentemente , na américa_latina , começando pelo brasil .	mintech	ORG	none		vietnam	PLC
4	322	a expansão internacional da mintech passa por negócios na ásia ( indonésia , filipinas , vietnam e índia ) e , mais recentemente , na américa_latina , começando pelo brasil .	mintech	ORG	none		índia	PLC
4	323	a expansão internacional da mintech passa por negócios na ásia ( indonésia , filipinas , vietnam e índia ) e , mais recentemente , na américa_latina , começando pelo brasil .	mintech	ORG	none		américa_latina	PLC
4	324	a expansão internacional da mintech passa por negócios na ásia ( indonésia , filipinas , vietnam e índia ) e , mais recentemente , na américa_latina , começando pelo brasil .	mintech	ORG	none		brasil	PLC
5	325	modelos de negócio segundo o ceo , a mintech tem três pilares principais em seu negócio .	ceo	ORG	none		mintech	ORG
3	326	os negócios da mintech fora das sedes principais , nos eua e na china , se configuram como o terceiro pilar da fintech .	mintech	ORG	fora das sedes principais	fora das sedes	eua	PLC
3	327	os negócios da mintech fora das sedes principais , nos eua e na china , se configuram como o terceiro pilar da fintech .	mintech	ORG	na	das	china	PLC
1	328	o banco_central_do_brasil selecionou nesta segunda-feira , 1º , 20 projetos de fintechs que integrarão o laboratório_de_inovação_financeira_e_tecnológicas ( lift ) .	banco_central_do_brasil	ORG	integrarão	selecionou	laboratório_de_inovação_financeira_e_tecnológicas	ORG
0	329	agtech israelense see_tree recebe apoio para atuar no brasil.n o final de abril , estivemos na agrishow para conhecer as startups presentes na arena_da_inovação e falamos sobre a seetree , uma agtech israelense ainda pouco conhecida , mas que já atuava no brasil com sua solução de monitoramento de cítricos .	agtech	ORG	israelense	recebe apoio para	see_tree	ORG
0	330	agtech israelense see_tree recebe apoio para atuar no brasil.n o final de abril , estivemos na agrishow para conhecer as startups presentes na arena_da_inovação e falamos sobre a seetree , uma agtech israelense ainda pouco conhecida , mas que já atuava no brasil com sua solução de monitoramento de cítricos .	agtech	ORG	none	see_tree recebe apoio para atuar	agrishow	ORG
0	331	agtech israelense see_tree recebe apoio para atuar no brasil.n o final de abril , estivemos na agrishow para conhecer as startups presentes na arena_da_inovação e falamos sobre a seetree , uma agtech israelense ainda pouco conhecida , mas que já atuava no brasil com sua solução de monitoramento de cítricos .	agtech	ORG	none	recebe apoio para atuar	arena_da_inovação	ORG
0	332	agtech israelense see_tree recebe apoio para atuar no brasil.n o final de abril , estivemos na agrishow para conhecer as startups presentes na arena_da_inovação e falamos sobre a seetree , uma agtech israelense ainda pouco conhecida , mas que já atuava no brasil com sua solução de monitoramento de cítricos .	agtech	ORG	none	recebe apoio para atuar	seetree	ORG
0	333	agtech israelense see_tree recebe apoio para atuar no brasil.n o final de abril , estivemos na agrishow para conhecer as startups presentes na arena_da_inovação e falamos sobre a seetree , uma agtech israelense ainda pouco conhecida , mas que já atuava no brasil com sua solução de monitoramento de cítricos .	agtech	ORG	atuar no	recebe já atuava no	brasil	PLC
2	334	agtech israelense see_tree recebe apoio para atuar no brasil.n o final de abril , estivemos na agrishow para conhecer as startups presentes na arena_da_inovação e falamos sobre a seetree , uma agtech israelense ainda pouco conhecida , mas que já atuava no brasil com sua solução de monitoramento de cítricos .	see_tree	ORG	none	recebe apoio para atuar no	agrishow	ORG
2	335	agtech israelense see_tree recebe apoio para atuar no brasil.n o final de abril , estivemos na agrishow para conhecer as startups presentes na arena_da_inovação e falamos sobre a seetree , uma agtech israelense ainda pouco conhecida , mas que já atuava no brasil com sua solução de monitoramento de cítricos .	see_tree	ORG	none	recebe apoio para atuar	arena_da_inovação	ORG
2	336	agtech israelense see_tree recebe apoio para atuar no brasil.n o final de abril , estivemos na agrishow para conhecer as startups presentes na arena_da_inovação e falamos sobre a seetree , uma agtech israelense ainda pouco conhecida , mas que já atuava no brasil com sua solução de monitoramento de cítricos .	see_tree	ORG	none	recebe apoio para atuar	seetree	ORG
2	337	agtech israelense see_tree recebe apoio para atuar no brasil.n o final de abril , estivemos na agrishow para conhecer as startups presentes na arena_da_inovação e falamos sobre a seetree , uma agtech israelense ainda pouco conhecida , mas que já atuava no brasil com sua solução de monitoramento de cítricos .	see_tree	ORG	atuar no	para já atuava	brasil	PLC
16	338	agtech israelense see_tree recebe apoio para atuar no brasil.n o final de abril , estivemos na agrishow para conhecer as startups presentes na arena_da_inovação e falamos sobre a seetree , uma agtech israelense ainda pouco conhecida , mas que já atuava no brasil com sua solução de monitoramento de cítricos .	agrishow	ORG	none		arena_da_inovação	ORG
16	339	agtech israelense see_tree recebe apoio para atuar no brasil.n o final de abril , estivemos na agrishow para conhecer as startups presentes na arena_da_inovação e falamos sobre a seetree , uma agtech israelense ainda pouco conhecida , mas que já atuava no brasil com sua solução de monitoramento de cítricos .	agrishow	ORG	none	para	seetree	ORG
16	340	agtech israelense see_tree recebe apoio para atuar no brasil.n o final de abril , estivemos na agrishow para conhecer as startups presentes na arena_da_inovação e falamos sobre a seetree , uma agtech israelense ainda pouco conhecida , mas que já atuava no brasil com sua solução de monitoramento de cítricos .	agrishow	ORG	none	para já atuava	brasil	PLC
23	341	agtech israelense see_tree recebe apoio para atuar no brasil.n o final de abril , estivemos na agrishow para conhecer as startups presentes na arena_da_inovação e falamos sobre a seetree , uma agtech israelense ainda pouco conhecida , mas que já atuava no brasil com sua solução de monitoramento de cítricos .	arena_da_inovação	ORG	none	para sobre	seetree	ORG
23	342	agtech israelense see_tree recebe apoio para atuar no brasil.n o final de abril , estivemos na agrishow para conhecer as startups presentes na arena_da_inovação e falamos sobre a seetree , uma agtech israelense ainda pouco conhecida , mas que já atuava no brasil com sua solução de monitoramento de cítricos .	arena_da_inovação	ORG	none	já atuava	brasil	PLC
